kode_paket,nama_paket,LPSE,Nama_Peserta,Alasan,Skor_Teknis,Harga_Terkoreksi,Skor_Akhir
5346198,Pemetaan Optimalisasi PAD,LPSE KABUPATEN KUTAI KARTANEGARA,CV. HERDA RIPTA LOKA,Tidak Menghadiri Pembuktian,,0,
5346198,Pemetaan Optimalisasi PAD,LPSE KABUPATEN KUTAI KARTANEGARA,PT. DAYA CIPTA DIANRANCANA,Tidak Menghadiri Pembuktian,,0,
5346198,Pemetaan Optimalisasi PAD,LPSE KABUPATEN KUTAI KARTANEGARA,CV. KALIMANTAN INFOTAMA,Tidak Menghadiri Pembuktian,,0,
5346198,Pemetaan Optimalisasi PAD,LPSE KABUPATEN KUTAI KARTANEGARA,CV. PILAR CIPTA SOLUSI,Tidak Menghadiri Pembuktian,,0,
5346198,Pemetaan Optimalisasi PAD,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Duta Informatika,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Raniatama Consultant,Pemenang,"98,4",253825000,"98,4"
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Teraga Olahrakayasa,Tidak ada personil ahli kesehatan dan ahli ekonomi,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sawi Mahakam Consultant,Tidak ada ahli ekonomi,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ASA DESAIN,Tidak memasukkan penawaran,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Smart Teknik Consultant,Tidak ada SPT bulan Juli,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. PUSKOTLING INDONESIA,Tidak ada SPT bulan Juli,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. HERDA RIPTA LOKA,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. EMWE BERSAUDARA,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MIRANTHI KONSULTAN PERMAI,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Dua Ribu Satu Pangripta,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. AKASAKA TEKNIKA CONSULTANT,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,General Konsultan,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. TRI JAYA MANDIRI KONSULTAN,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. INTIMULYA MULTIKENCANA,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,AGRONUSA SARTIKA,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5297198,UPL / UKL PEMBANGUNAN SARANA DAN PRASARANA PEMERINTAHAN ( Pembangunan Pasar Ikan Loa Janan ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ALOCITA MANDIRI,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT.CIDIACH KARYA NUSANTARA,Bukan Pemenang,"77,95",162877000,"77,95"
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. PRABUANA ENGINEER CONSULTANT,Bukan Pemenang,"82,38",220478500,"82,38"
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. FASADE UTAMA,Pemenang,"85,39",220880000,"85,39"
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. JEVA UTAMA KONSULINDO,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATRIX CONSULTANT,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,Sarang Teknik Consultant,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT GEOMAP INTERNATIONAL CONSULTANT,"SIUJK, SBU dan perpanjangannya habis masa berlakunya",,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. GEOSYLVA LESTARI,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. Raniatama Consultant,Tidak hadir pada saat pembuktian kualifikasi,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. WINAGUNA SARANA TEKNIK,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. Teraga Olahrakayasa,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. GIRI AWAS,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. MITRA AGUNG MANUNGGAL,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. IMAYA CONSULTING ENGINEERS,Bukan Pemenang,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATAHARI KONSULINDO,GUGUR ADMINISTRASI (Tidak Upload Dokumen Penawaran File 1 dan File 2),,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARCHEAS,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. VISTAPLAN'79 CONSULTANT,Bukan Pemenang,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. ASA DESAIN,"Data pajak Bulan April PPH 21, PPh 25 dan PPN Tidak ada pada isian kualifikasi di sitem SPSE",,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. Erka Dua Cipta,Lulus Tidak Masuk Sort Listh,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. HERDA RIPTA LOKA,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV.KARYA SANGJAYA PERSADA,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. DAYA CIPTA DIANRANCANA,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. AKASAKA TEKNIKA CONSULTANT,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,GALLANT,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,Tirta Prima Pratama,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sawi Mahakam Consultant,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. Bhawana Prasasta,Tidak Menghadiri Pembuktian,,0,
5316198,Perencanaan Sarana Fisik Puskesmas Wilayah Pantai (Pusban Muara Pantuan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. FARIZI JAYA BORNEO,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Ahassa Ciptanika,Bukan Pemenang,"81,48",373752500,"81,48"
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Maza Pradita Sarana,Bukan Pemenang,"79,42",375732500,"79,42"
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BIRAPLANO ASRI,Pemenang,"95,6",380710000,"95,6"
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ECOPLAN REKABUMI INTERCONSULT,Bukan Pemenang,"92,73",381196200,"92,73"
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TARAM,"Tidak melampirkan surat pernyataan salah satu dan/atau semua pengurus dan badan usahanya tidak masuk dalam daftar hitam, Perusahaan yang bersangkutan dan manajemenya tidak dalam pengawasan pengadilan, tidak pailit, kegiatan usahanya tidak sedang dihentikan dan / atau direksi yang bertindak untuk dan atas nama perusahaan tidak sedang dalam menjalani sanksi pidana dan Memiliki kemampuan menyediakan fasilitas dan peralatan serta personil yang dipersyaratkan dalam KAK",,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Revanplan Adiraka Konsultan,Tidak memiliki SBU subbid. Pertambangan dan Energi Lainnya (1.06.99) sesuai yang dipersyaratkan di Dok. Pengadaan dan tidak memiliki pekerjaan sejenis,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BINA KREASI NUSANTARA,tidak mengaupload dokumen adminitrasi dan teknis,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Multicipta Rancana Selaras,Tidak memiliki SBU subbid. Pertambangan dan Energi Lainnya (1.06.99) sesuai yang dipersyaratkan di Dok. Pengadaan dan tidak memiliki pekerjaan sejenis,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Raka Enginering Consultants,Tidak memiliki SBU subbid. Pertambangan dan Energi Lainnya (1.06.99) sesuai yang dipersyaratkan di Dok. Pengadaan dan tidak memiliki pekerjaan sejenis,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. SIGMA EKSPRESI,Tidak menghadiri klarifikasi dan pembuktian kualifikasi,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. HEGAR DAYA,Tidak menghadiri klarifikasi dan pembuktian kualifikasi,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,HUMAN,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. TIDORA,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MORTEZA Teknikatama,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. HERDA RIPTA LOKA,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. CONSULTANT ENERGY INDONESIA,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,PT Geodinamik Konsultan,Tidak Menghadiri Pembuktian,,0,
5277198,Belanja Jasa Konsultansi Inventarisasi Potensi Energi Baru Terbarukan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. INTRANUSA EM,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Intishar Karya,Bukan Pemenang,"69,81",497090000,"69,81"
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. DWI ELTIS KONSULTAN,Pemenang,"74,81",497134000,"74,81"
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MARANNU MARAYA MAINDAN,Gugur Tidak hadir pada saat pembuktian kualifikasi,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MITRA AGUNG MANUNGGAL,Tidak Ada Surat Penawaran Administrasi Teknis,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Suwanda Karya Mandiri,Tidak Upload Dokumen Penawaran,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Bhawana Prasasta,"Gugur administrasi SBU dan Surat Perpanjangannya habis masa berlakunya, Pph 25 bulan APRIL Tidak Ada",,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Indocitra Intiperkasa,Gugur Tidak hadir pada saat pembuktian kualifikasi,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. INTIMULYA MULTIKENCANA,Bukan Pemenang,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,CV. CANDRA DIMUKA,Lulus (Tidak masuk Sort Listh),,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TARAM,Lulus (Tidak masuk sort listh),,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Grhayasa Nusacitra Estima,Lulus (Tidak Masuk Sort List),,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. DHIKA ARCHITAMA,Lulus (Tidak Masuk Sort List),,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. NUSA TIARA,"Gugur administrasi Pajak Pph 21, Pph 25 dan Ppn Bulan juni Tidak Ada",,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,CV. REXCONS INDONESIA,"Gugur administrasi Pajak Pph 21, Pph 25 dan Ppn Bulan juni Tidak Ada",,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,CV. HERDA RIPTA LOKA,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. SIGMA EKSPRESI,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BENNATIN SURYA CIPTA,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,CV. INTRANUSA EM,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Smart Teknik Consultant,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. GEOSPASIA WAHANA JAYA,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. PRO LESTARI,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MULTIDECON Internal,Tidak Menghadiri Pembuktian,,0,
5246198,Penyusunan Studi Kawasan Keselamatan Operasi Penerbangan (KKOP) Bandar Udara Kabupaten Kutai Kartanegara,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Teraga Olahrakayasa,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MARANNU MARAYA MAINDAN,Pemenang,"79,35",254265000,"79,35"
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,Tidak Menghadiri Pembuktian Kualifikasi,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,Ri N Ra Artha Karya,Bukan Pemenang,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. AKASAKA TEKNIKA CONSULTANT,Bukan Pemenang,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sawi Mahakam Consultant,Tidak Memenuhi Persyaratan Evaluasi Kualifikasi,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. FASADE UTAMA,Tidak Memenuhi Persyaratan Evaluasi Kualifikasi,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Tidak Mengupload Dokumen Penawaran Administrasi dan Teknis,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Arenco Binatama,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARCI PRATAMA KONSULTAN,Pemenang,"81,34",346000000,"81,34"
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,JASA PRIBHUNI,Isian Kualifikasi Kurang dari yang disyaratkan,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,Tidak memiliki bukti pajak bulan Mei 2014,,0,
